drop,participant,session,mriMode,isPractice,runFilename,contextRole,contextId,cueId,isSick,corrButton,response.keys,response.rt,response.corr,restaurant,food,isTrain,roundId,trialId,expStartWallTime,actualChoiceOnset,actualChoiceOffset,actualIsiOnset,actualIsiOffset,actualFeedbackOnset,actualFeedbackOffset,actualItiOnset,actualItiOffset,actualItiDuration,itiDriftAdjustment,stimOnset,stimOffset,itiDuration,itiOffset
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,1,0,Yes,left,None,,0,Trattoria Contadina,italian_food0.png,1,9,8,Sun Oct 30 13:56:11 2016,61.952644825,,,65.9789848328,65.9793229103,66.9795358181,66.979724884,67.9959309101,,,62.0,67.0,1.0,68.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,0,0,Yes,left,left,2.00926995277,1,Fino Bar & Restorante,italian_food0.png,1,9,9,Sun Oct 30 13:56:11 2016,67.9997189045,70.0780220032,70.0784389973,71.1108360291,71.1111738682,72.1113879681,72.1115779877,73.9621589184,1.92214107513,-0.0685889720917,68.0,73.0,1.0,74.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,1,0,Yes,left,left,1.41837382317,1,Trattoria Contadina,italian_food0.png,1,9,10,Sun Oct 30 13:56:11 2016,73.9660708904,75.4596560001,75.459939003,76.4926319122,76.4929938316,77.4932320118,77.4934399128,79.9595079422,2.54046201706,-0.0411641597748,74.0,79.0,1.0,80.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,1,1,No,right,right,0.729384183884,1,Trattoria Contadina,italian_food2.png,1,9,11,Sun Oct 30 13:56:11 2016,79.9635009766,80.7581558228,80.7585170269,81.791301012,81.7917668819,82.7920188904,82.7922139168,85.9747049809,3.24197506905,-0.0286407470703,80.0,85.0,1.0,86.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,1,0,Yes,left,left,0.710780143738,1,Trattoria Contadina,italian_food0.png,1,9,12,Sun Oct 30 13:56:11 2016,85.9787228107,86.75623703,86.7565939426,87.7893049717,87.7896590233,88.7898938656,88.7901089191,91.9725048542,3.24388217926,-0.045337677002,86.0,91.0,1.0,92.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,0,1,No,right,right,0.991078853607,1,Fino Bar & Restorante,italian_food2.png,1,9,13,Sun Oct 30 13:56:11 2016,91.9764859676,93.0378499031,93.0381889343,94.0708818436,94.0712199211,95.0714359283,95.0716278553,97.9553949833,2.96228599548,-0.0466351509094,92.0,97.0,1.0,98.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,0,1,No,right,right,0.80625295639,1,Fino Bar & Restorante,italian_food2.png,1,9,14,Sun Oct 30 13:56:11 2016,97.9594979286,98.8360958099,98.8364269733,99.8691599369,99.8694968224,100.869709969,100.869902849,105.951555014,5.16402816772,-0.029718875885,98.0,103.0,3.0,106.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,0,0,Yes,left,left,0.919445991516,1,Fino Bar & Restorante,italian_food0.png,1,9,15,Sun Oct 30 13:56:11 2016,105.956248999,106.95046401,106.950800896,107.984109879,107.984458923,108.984674931,108.984866858,111.950496912,3.04965496063,-0.0308990478516,106.0,111.0,1.0,112.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,1,1,No,right,right,0.756764888763,1,Trattoria Contadina,italian_food2.png,1,9,16,Sun Oct 30 13:56:11 2016,111.954460859,112.782294989,112.782655001,113.815172911,113.815526009,114.81575799,114.815963984,123.948040962,9.21783208847,-0.0254030227661,112.0,117.0,7.0,124.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,1,1,No,right,right,0.714570045471,1,Trattoria Contadina,italian_food2.png,1,9,17,Sun Oct 30 13:56:11 2016,123.952051878,124.745292902,124.745646954,125.778373003,125.778709888,126.778924942,126.779114008,129.945466995,3.25483298302,-0.0305969715118,124.0,129.0,1.0,130.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,0,0,Yes,left,left,0.884062051773,1,Fino Bar & Restorante,italian_food0.png,1,9,18,Sun Oct 30 13:56:11 2016,129.949517012,130.893589973,130.893926859,131.926627874,131.92698288,132.92721796,132.927541018,135.977178812,3.10653495789,-0.00940299034119,130.0,135.0,1.0,136.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,0,0,Yes,left,left,0.74472618103,1,Fino Bar & Restorante,italian_food0.png,1,9,19,Sun Oct 30 13:56:11 2016,135.980664015,136.791808844,136.79218483,137.824873924,137.82522583,138.82544899,138.825644016,143.97447896,5.20831513405,-0.0469586849213,136.0,141.0,3.0,144.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,0,1,No,right,None,,0,Fino Bar & Restorante,italian_food2.png,1,9,20,Sun Oct 30 13:56:11 2016,143.978411913,,,148.005285025,148.005630016,149.005864859,149.006069899,153.988893032,,,144.0,149.0,5.0,154.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,2,2,No,None,right,1.87938404083,0,Restorante Milano,italian_food1.png,0,9,1,Sun Oct 30 13:56:11 2016,157.997181892,159.951614857,159.951980829,164.000650883,164.001003981,164.001222849,164.001415014,168.019109964,3.96569514275,-0.034304857254,158.0,164.0,4.0,168.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,0,2,No,None,right,0.928431987762,0,Fino Bar & Restorante,italian_food1.png,0,9,2,Sun Oct 30 13:56:11 2016,168.023464918,169.01577282,169.016165018,174.031087875,174.031430006,174.031652927,174.031853914,180.015383959,5.93790006638,-0.0620999336243,168.0,174.0,6.0,180.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,0,0,No,None,left,0.868231058121,0,Fino Bar & Restorante,italian_food0.png,0,9,3,Sun Oct 30 13:56:11 2016,180.018292904,180.945628881,180.946030855,186.027588844,186.027911901,186.028128862,186.028323889,188.027941942,1.94911503792,-0.0508849620819,180.0,186.0,2.0,188.0
0,con001,001,scan,0,itis/csv/con001_run8_itis.csv,irrelevant,2,0,No,None,left,0.736065864563,0,Restorante Milano,italian_food0.png,0,9,4,Sun Oct 30 13:56:11 2016,188.031952858,188.826746941,188.827149868,194.04202199,194.042346954,194.042563915,194.042758942,194.092973948,0,-0.0661659240723,188.0,194.0,0.0,194.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,1,No,right,left,1.62508487701,0,Restaurante Arroyo,mexican_food0.png,1,1,1,Sun Oct 30 15:12:39 2016,11.029309988,12.7152209282,12.7156839371,13.7482488155,13.7487108707,14.7490308285,14.7494578362,15.9657039642,1.28492212296,-1.08999300003,10.0,15.0,1.0,16.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,1,Yes,left,right,1.99455499649,0,Molina's Cantina,mexican_food0.png,1,1,2,Sun Oct 30 15:12:39 2016,15.9685659409,18.0302920341,18.0306279659,19.0639150143,19.0642800331,20.0645079613,20.0646998882,21.9476268291,1.96982717514,-0.0356178283691,16.0,21.0,1.0,22.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,1,Yes,left,left,1.67589306831,1,Molina's Cantina,mexican_food0.png,1,1,3,Sun Oct 30 15:12:39 2016,21.9493579865,23.6786968708,23.6791379452,24.7117059231,24.7120628357,25.7122919559,25.7124979496,27.9788889885,2.32143998146,-0.00266695022583,22.0,27.0,1.0,28.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,1,No,right,right,0.972725868225,1,Restaurante Arroyo,mexican_food0.png,1,1,4,Sun Oct 30 15:12:39 2016,27.981251955,29.0270299911,29.0273628235,30.0606689453,30.0610120296,31.0612299442,31.061424017,33.9601340294,2.97309613228,-0.0541779994965,28.0,33.0,1.0,34.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,0,No,right,right,1.50021004677,1,Restaurante Arroyo,mexican_food1.png,1,1,5,Sun Oct 30 15:12:39 2016,33.9625089169,35.5418870449,35.5422170162,36.5750780106,36.5754349232,37.5756709576,37.5758798122,41.9588479996,4.45825195312,-0.0415380001068,34.0,39.0,3.0,42.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,0,No,right,right,1.12974286079,1,Restaurante Arroyo,mexican_food1.png,1,1,6,Sun Oct 30 15:12:39 2016,41.9612379074,43.1567459106,43.1571040154,44.1895020008,44.1899209023,45.1901979446,45.190418005,47.9729239941,2.84337997437,-0.0268771648407,42.0,47.0,1.0,48.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,1,Yes,left,left,1.90888309479,1,Molina's Cantina,mexican_food0.png,1,1,7,Sun Oct 30 15:12:39 2016,47.975317955,49.9543688297,49.9547009468,50.9874420166,50.9877920151,51.9880318642,51.9882400036,53.9548449516,2.04575610161,-0.0453608036041,48.0,53.0,1.0,54.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,0,Yes,left,left,2.17809510231,1,Molina's Cantina,mexican_food1.png,1,1,8,Sun Oct 30 15:12:39 2016,53.9572389126,56.2026720047,56.2030038834,57.2357919216,57.2361428738,58.2363829613,58.2365918159,59.9525208473,1.79745316505,-0.0244517326355,54.0,59.0,1.0,60.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,1,Yes,left,left,1.61857581139,1,Molina's Cantina,mexican_food0.png,1,1,9,Sun Oct 30 15:12:39 2016,59.9550359249,61.6344408989,61.6347680092,62.6674928665,62.6678290367,63.6681628227,63.6684188843,67.967815876,4.36568307877,-0.015741109848,60.0,65.0,3.0,68.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,1,No,right,right,0.927057981491,1,Restaurante Arroyo,mexican_food0.png,1,1,10,Sun Oct 30 15:12:39 2016,67.970225811,68.9655559063,68.9658880234,69.9987478256,69.9992208481,70.999434948,70.9996278286,73.9499938488,3.03456306458,-0.0383789539337,68.0,73.0,1.0,74.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,0,Yes,left,left,2.61164999008,1,Molina's Cantina,mexican_food1.png,1,1,11,Sun Oct 30 15:12:39 2016,73.9523169994,76.6300318241,76.630368948,77.6631250381,77.6634628773,78.6636738777,78.6638660431,79.9643149376,1.37009906769,-0.0182509422302,74.0,79.0,1.0,80.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,1,No,right,right,1.89130091667,1,Restaurante Arroyo,mexican_food0.png,1,1,12,Sun Oct 30 15:12:39 2016,79.9667320251,81.9285888672,81.9289200306,82.961632967,82.9619648457,83.962182045,83.9623708725,87.9613788128,4.0715341568,-0.0371649265289,80.0,85.0,3.0,88.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,1,Yes,left,left,1.63379812241,1,Molina's Cantina,mexican_food0.png,1,1,13,Sun Oct 30 15:12:39 2016,87.963835001,89.6596078873,89.6599650383,90.6927268505,90.6930589676,91.693269968,91.6934628487,97.9757988453,6.34052395821,-0.0256779193878,88.0,93.0,5.0,98.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,0,No,right,right,1.37883019447,1,Restaurante Arroyo,mexican_food1.png,1,1,14,Sun Oct 30 15:12:39 2016,97.9781520367,99.4234879017,99.4238209724,100.456573963,100.456928015,101.45716095,101.457366943,109.972380877,8.57663607597,-0.0445337295532,98.0,103.0,7.0,110.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,0,Yes,left,left,1.72480988503,1,Molina's Cantina,mexican_food1.png,1,1,15,Sun Oct 30 15:12:39 2016,109.974777937,111.770000935,111.77035284,112.803076029,112.803452015,113.80369091,113.803903818,117.95234704,4.23013710976,-0.0450530052185,110.0,115.0,3.0,118.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,0,No,right,right,1.24940490723,1,Restaurante Arroyo,mexican_food1.png,1,1,16,Sun Oct 30 15:12:39 2016,117.954705954,119.267802954,119.268162012,120.300791979,120.301126957,121.301343918,121.301533937,123.967377901,2.73232316971,-0.0182719230652,118.0,123.0,1.0,124.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,1,No,right,right,1.22609806061,1,Restaurante Arroyo,mexican_food0.png,1,1,17,Sun Oct 30 15:12:39 2016,123.969786882,125.266119003,125.266487837,126.299109936,126.299443007,127.299654961,127.299847841,131.949851036,4.7340130806,-0.0398888587952,124.0,129.0,3.0,132.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,0,Yes,left,left,1.21713280678,1,Molina's Cantina,mexican_food1.png,1,1,18,Sun Oct 30 15:12:39 2016,131.952262878,133.230360031,133.230718851,134.263461828,134.263847828,135.264061928,135.264251947,137.96425581,2.76976299286,-0.0131042003632,132.0,137.0,1.0,138.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,1,0,No,right,right,0.91676902771,1,Restaurante Arroyo,mexican_food1.png,1,1,19,Sun Oct 30 15:12:39 2016,137.966673851,138.945355892,138.945693016,139.978910923,139.979204893,140.979496002,140.97970295,143.979256868,3.05476617813,-0.0284647941589,138.0,143.0,1.0,144.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,0,Yes,left,left,1.38152599335,1,Molina's Cantina,mexican_food1.png,1,1,20,Sun Oct 30 15:12:39 2016,143.981647015,145.426873922,145.427237034,146.459894896,146.460263968,147.460485935,147.460680962,153.976394892,6.5732460022,-0.0452280044556,144.0,149.0,5.0,154.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,2,2,No,None,right,1.83984208107,0,El Coyote Cafe,mexican_food2.png,0,1,1,Sun Oct 30 15:12:39 2016,157.984504938,159.889210939,159.889591932,163.988131046,163.988482952,163.988698006,163.98890996,170.021550894,5.98008704185,-0.0199129581451,158.0,164.0,6.0,170.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,2,0,No,None,left,2.30395007133,0,El Coyote Cafe,mexican_food1.png,0,1,2,Sun Oct 30 15:12:39 2016,170.024338961,172.38554883,172.385936022,176.034687042,176.035044909,176.035277843,176.03549099,180.034432888,3.9432990551,-0.0567009449005,170.0,176.0,4.0,180.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,0,No,None,left,1.89870691299,0,Molina's Cantina,mexican_food1.png,0,1,3,Sun Oct 30 15:12:39 2016,180.036828041,181.999660969,182.000061035,186.048482895,186.048826933,186.049043894,186.049235821,188.016142845,1.92697715759,-0.0730228424072,180.0,186.0,2.0,188.0
0,con002,001,scan,0,itis/csv/con002_run0_itis.csv,additive,0,2,No,None,left,1.9192700386,0,Molina's Cantina,mexican_food2.png,0,1,4,Sun Oct 30 15:12:39 2016,188.01789093,189.997153997,189.997536898,194.029527903,194.02986598,194.030079842,194.030272007,194.080543995,0,-0.0535390377045,188.0,194.0,0.0,194.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,0,No,right,right,1.65247797966,1,Sanraku Restaurant,japanese_food2.png,1,2,1,Sun Oct 30 15:12:39 2016,11.0311779976,12.7500860691,12.7505691051,13.7832269669,13.7837121487,14.78404212,14.7844860554,15.9675781727,1.25003886223,-1.09748315811,10.0,15.0,1.0,16.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,0,No,right,right,1.40709996223,1,Sanraku Restaurant,japanese_food2.png,1,2,2,Sun Oct 30 15:12:39 2016,15.9881570339,17.4653191566,17.4656460285,18.4984459877,18.4987821579,19.498996973,19.4991869926,21.9501681328,2.53480482101,-0.0580952167511,16.0,21.0,1.0,22.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,1,No,right,left,2.04430794716,0,Izakaya Sozai,japanese_food1.png,1,2,3,Sun Oct 30 15:12:39 2016,21.9540960789,24.0801091194,24.0804400444,25.1132559776,25.1135900021,26.1138019562,26.1139931679,27.947343111,1.92001700401,-0.0356750488281,22.0,27.0,1.0,28.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,0,Yes,left,left,2.24950504303,1,Izakaya Sozai,japanese_food2.png,1,2,4,Sun Oct 30 15:12:39 2016,27.9499630928,30.2616910934,30.2620210648,31.295345068,31.2957110405,32.2959260941,32.2961189747,33.9622321129,1.73843502998,-0.0120599269867,28.0,33.0,1.0,34.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,0,No,right,right,1.20301699638,1,Sanraku Restaurant,japanese_food2.png,1,2,5,Sun Oct 30 15:12:39 2016,33.9651889801,35.2268631458,35.227189064,36.2601599693,36.2605211735,37.260751009,37.2609679699,45.9755001068,8.7732629776,-0.0237200260162,34.0,39.0,7.0,46.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,1,Yes,left,right,2.17388701439,0,Sanraku Restaurant,japanese_food1.png,1,2,6,Sun Oct 30 15:12:39 2016,45.9792160988,48.2232141495,48.2235431671,49.2562689781,49.2566111088,50.2568500042,50.257060051,51.956799984,1.77691292763,-0.0492000579834,46.0,51.0,1.0,52.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,0,No,right,right,0.977025032043,1,Sanraku Restaurant,japanese_food2.png,1,2,7,Sun Oct 30 15:12:39 2016,51.9604561329,53.0050621033,53.0054299831,54.0382020473,54.0385460854,55.0387630463,55.0389580727,61.9549219608,6.99506902695,-0.0279059410095,52.0,57.0,5.0,62.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,1,No,right,right,1.47563815117,1,Izakaya Sozai,japanese_food1.png,1,2,8,Sun Oct 30 15:12:39 2016,61.9586160183,63.502022028,63.502379179,64.5351879597,64.5356049538,65.5358819962,65.5361151695,67.9523470402,2.49811697006,-0.0262448787689,62.0,67.0,1.0,68.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,0,No,right,right,1.07317590714,1,Sanraku Restaurant,japanese_food2.png,1,2,9,Sun Oct 30 15:12:39 2016,67.9560079575,69.1004321575,69.1007640362,70.1335749626,70.1339330673,71.1341631413,71.1343710423,73.9510669708,2.89969182014,-0.0271322727203,68.0,73.0,1.0,74.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,0,Yes,left,left,1.3946211338,1,Izakaya Sozai,japanese_food2.png,1,2,10,Sun Oct 30 15:12:39 2016,73.9547970295,75.4152309895,75.4154241085,76.4483850002,76.4487261772,77.4489619732,77.4491651058,81.9660720825,4.58485388756,-0.0205249786377,74.0,79.0,3.0,82.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,0,Yes,left,left,1.55509901047,1,Izakaya Sozai,japanese_food2.png,1,2,11,Sun Oct 30 15:12:39 2016,81.9697761536,83.596268177,83.5966000557,84.6294009686,84.629734993,85.6299481392,85.6301369667,87.9470479488,2.40385985374,-0.041041135788,82.0,87.0,1.0,88.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,1,Yes,left,left,1.69967007637,1,Sanraku Restaurant,japanese_food1.png,1,2,12,Sun Oct 30 15:12:39 2016,87.9506771564,89.7111899853,89.7115440369,90.7442829609,90.7447030544,91.7449810505,91.745196104,93.9778120518,2.28895187378,-0.0113780498505,88.0,93.0,1.0,94.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,0,Yes,left,left,1.59195995331,1,Izakaya Sozai,japanese_food2.png,1,2,13,Sun Oct 30 15:12:39 2016,93.9815070629,95.6428530216,95.6430449486,96.6758670807,96.6761980057,97.6764111519,97.6765999794,103.958785057,6.35723590851,-0.0508041381836,94.0,99.0,5.0,104.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,0,Yes,left,left,1.26356697083,1,Izakaya Sozai,japanese_food2.png,1,2,14,Sun Oct 30 15:12:39 2016,103.96207118,105.339939117,105.340267181,106.373080969,106.373412132,107.373623133,107.37381196,109.923295021,2.660187006,-0.0762460231781,104.0,109.0,1.0,110.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,1,No,right,right,1.22852301598,1,Izakaya Sozai,japanese_food1.png,1,2,15,Sun Oct 30 15:12:39 2016,109.926978111,111.221678019,111.222010136,112.254774094,112.255115986,113.255352974,113.255556107,117.971097946,4.77844285965,0.00696587562561,110.0,115.0,3.0,118.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,1,No,right,right,1.09142208099,1,Izakaya Sozai,japanese_food1.png,1,2,16,Sun Oct 30 15:12:39 2016,117.974792004,119.136017084,119.136351109,120.169108152,120.169450045,121.169686079,121.169888973,123.952819109,2.86410498619,-0.0444729328156,118.0,123.0,1.0,124.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,1,Yes,left,left,1.1564040184,1,Sanraku Restaurant,japanese_food1.png,1,2,17,Sun Oct 30 15:12:39 2016,123.956468105,125.184290171,125.184638023,126.217376947,126.217730045,127.217969179,127.218175173,133.950802088,6.81584000587,-0.0277559757233,124.0,129.0,5.0,134.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,1,Yes,left,left,1.4402449131,1,Sanraku Restaurant,japanese_food1.png,1,2,18,Sun Oct 30 15:12:39 2016,133.954491138,135.464611053,135.464940071,136.49770999,136.498056173,137.498293161,137.498497963,139.948189974,2.53551197052,-0.0242431163788,134.0,139.0,1.0,140.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,1,1,Yes,left,left,1.16799283028,1,Sanraku Restaurant,japanese_food1.png,1,2,19,Sun Oct 30 15:12:39 2016,139.951832056,141.179595947,141.179927111,142.212850094,142.213183165,143.21339798,143.213588953,145.963572025,2.82052993774,-0.0114772319794,140.0,145.0,1.0,146.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,1,No,right,right,1.21291899681,1,Izakaya Sozai,japanese_food1.png,1,2,20,Sun Oct 30 15:12:39 2016,145.967133045,147.244637012,147.24496913,148.277727127,148.278059959,149.278272152,149.278464079,153.977930069,4.75548887253,-0.031592130661,146.0,151.0,3.0,154.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,0,No,None,left,1.22772097588,0,Izakaya Sozai,japanese_food2.png,0,2,1,Sun Oct 30 15:12:39 2016,157.986046076,159.274369001,159.274732113,163.989920139,163.990264177,163.990504026,163.99071002,170.022896051,5.98107790947,-0.0189220905304,158.0,164.0,6.0,170.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,2,0,No,None,right,2.71471309662,0,Onigilly Express,japanese_food2.png,0,2,2,Sun Oct 30 15:12:39 2016,170.026971102,172.80368495,172.804051161,176.036383152,176.03670311,176.036916971,176.03711009,178.021003962,1.94038105011,-0.0596189498901,170.0,176.0,2.0,178.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,0,2,No,None,right,2.71252894402,0,Izakaya Sozai,japanese_food0.png,0,2,3,Sun Oct 30 15:12:39 2016,178.024595976,180.818058014,180.818447113,184.033987045,184.034332037,184.034567118,184.034785986,188.017771959,3.93794393539,-0.0620560646057,178.0,184.0,4.0,188.0
0,con002,001,scan,0,itis/csv/con002_run1_itis.csv,modulatory,2,2,No,None,left,2.08797001839,0,Onigilly Express,japanese_food0.png,0,2,4,Sun Oct 30 15:12:39 2016,188.021502018,190.18217206,190.182629108,194.031079054,194.031402111,194.031615973,194.031805992,194.065215111,0,-0.0662481784821,188.0,194.0,0.0,194.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,1,0,Yes,left,left,1.72232294083,1,Restorante Milano,italian_food2.png,1,3,1,Sun Oct 30 15:12:39 2016,11.0286738873,12.8303508759,12.8308198452,13.8634159565,13.8638670444,14.864192009,14.8646290302,15.9482870102,1.16977000237,-1.10790705681,10.0,15.0,1.0,16.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,0,1,No,right,left,2.56805610657,0,Trattoria Contadina,italian_food0.png,1,3,2,Sun Oct 30 15:12:39 2016,15.9521980286,18.5952858925,18.5956268311,19.6288850307,19.6292288303,20.6294448376,20.629639864,25.9612739086,5.40484404564,-0.0270998477936,16.0,21.0,5.0,26.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,0,1,No,right,right,1.55891799927,1,Trattoria Contadina,italian_food0.png,1,3,3,Sun Oct 30 15:12:39 2016,25.965239048,27.5926749706,27.5930039883,28.625743866,28.626075983,29.6262898445,29.6264808178,31.9593558311,2.40744996071,-0.0336320400238,26.0,31.0,1.0,32.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,1,0,Yes,left,left,2.30378007889,1,Restorante Milano,italian_food2.png,1,3,4,Sun Oct 30 15:12:39 2016,31.9630718231,34.3407030106,34.3410339355,35.3737618923,35.374106884,36.3743228912,36.3745160103,37.9574768543,1.65942311287,-0.0367968082428,32.0,37.0,1.0,38.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,0,0,Yes,left,right,1.53693008423,0,Trattoria Contadina,italian_food2.png,1,3,5,Sun Oct 30 15:12:39 2016,37.9609270096,39.5558078289,39.5561389923,40.5890300274,40.5893688202,41.589578867,41.5897688866,45.9721620083,4.44431710243,-0.0187528133392,38.0,43.0,3.0,46.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,0,1,No,right,right,1.49468612671,1,Trattoria Contadina,italian_food0.png,1,3,6,Sun Oct 30 15:12:39 2016,45.9759008884,47.536962986,47.5373270512,48.5700228214,48.5704419613,49.5707228184,49.570941925,53.9699640274,4.46317815781,-0.0421357154846,46.0,51.0,3.0,54.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,0,0,Yes,left,left,1.37149214745,1,Trattoria Contadina,italian_food2.png,1,3,7,Sun Oct 30 15:12:39 2016,53.9737360477,55.4179809093,55.4183390141,56.4510560036,56.4514038563,57.4516458511,57.4518508911,59.9522309303,2.58214306831,-0.0463647842407,54.0,59.0,1.0,60.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,1,1,No,right,right,1.65974617004,1,Restorante Milano,italian_food0.png,1,3,8,Sun Oct 30 15:12:39 2016,59.9559748173,61.6828408241,61.6831710339,62.716012001,62.7163050175,63.7165000439,63.7166759968,65.9504089355,2.31728410721,-0.0229697227478,60.0,65.0,1.0,66.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,1,0,Yes,left,left,1.20082592964,1,Restorante Milano,italian_food2.png,1,3,9,Sun Oct 30 15:12:39 2016,65.9539949894,67.2144830227,67.2148230076,68.2478058338,68.2481658459,69.2483990192,69.2486159801,71.9656770229,2.78563714027,-0.0135369300842,66.0,71.0,1.0,72.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,1,1,No,right,right,0.723951101303,1,Restorante Milano,italian_food0.png,1,3,10,Sun Oct 30 15:12:39 2016,71.9693670273,72.7629380226,72.7632958889,73.796159029,73.7964909077,74.7967059612,74.7968928814,81.9457359314,7.23719716072,-0.0388517379761,72.0,77.0,5.0,82.0
0,con002,001,scan,0,itis/csv/con002_run2_itis.csv,irrelevant,1,1,No,right,right,1.08846592903,1,Restorante Milano,italian_food0.png,1,3,11,Sun Oct 30 15:12:39 2016,81.9484658241,83.0932278633,83.0935189724,84.1264119148,84.1267650127,85.1269929409,85.1271970272,87.97676301,2.90685105324,-0.00468301773071,82.0,87.0,1.0,88.0
